web-scraper-order,web-scraper-start-url,title,price,availability,pagination,pagination-href,link,link-href,image-src
"1612454127-6484","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo ThinkBook 15 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 15.6"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, Gri)","3.499,99 Lei","Stoc epuizat","23","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:23","Laptop Lenovo ThinkBook 15 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 15.6"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkbook-15-procesor-intel-core-i5-10210u-6m-cache-up-to-4.20-ghz-comet-lake-15.6-fhd-8gb-512gb-ssd-intel-uhd-graphics-gri-3789770.html","https://static3.evomag.ro/img?file=products%2F3789%2F3789770%2F1578320923Laptop+Lenovo+ThinkBook+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-10510U+%288M+Cache%2C+up+to+4.90+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+16GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+FPR%2C+Gri%29+1.jpg&height=150&extend=white"
"1612454171-6597","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo ThinkPad P43s (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 14"" FHD, 16GB, 1TB SSD, nVidia Quadro P520 2GB, FPR, Win10 Pro, Negru)","10.599,99 Lei","Stoc epuizat","17","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:17","Laptop Lenovo ThinkPad P43s (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 14"" FHD, 16GB, 1TB SSD, nVidia Quadro P520 2GB, FPR, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkpad-p43s-procesor-intel-core-i7-8565u-8m-cache-up-to-4.60-ghz-whiskey-lake-14-fhd-16gb-1tb-ssd-nvidia-quadro-p520-2gb-fpr-win10-pro-negru-3765419.html","https://static3.evomag.ro/img?file=products%2F3765%2F3765419%2F1569936554Laptop+Lenovo+ThinkPad+P43s+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-8565U+%288M+Cache%2C+up+to+4.60+GHz%29%2C+Whiskey+Lake%2C+14+FHD%2C+16GB%2C+1TB+SSD%2C+nVidia+Quadro+P520+2GB%2C+FPR%2C+Win10+Pro%2C+Negru%29+1.jpg&height=150&extend=white"
"1612454272-6954","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo ThinkPad T15 (Procesor Intel® Core™ i7-10510U (8M Cache, up to 4.90 GHz), Comet Lake, 15.6"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics, Win10 Pro, Negru)","9.399,99 Lei","In stoc (exclusiv online)","4","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:4","Laptop Lenovo ThinkPad T15 (Procesor Intel® Core™ i7-10510U (8M Cache, up to 4.90 GHz), Comet Lake, 15.6"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkpad-t15-procesor-intel-core-i7-10510u-8m-cache-up-to-4.90-ghz-comet-lake-15.6-fhd-16gb-512gb-ssd-intel-uhd-graphics-win10-pro-negru-3792715.html","https://static3.evomag.ro/img?file=products%2F3792%2F3792715%2F1594202830Laptop+Lenovo+ThinkPad+T15+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-10510U+%288M+Cache%2C+up+to+4.90+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+16GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+FPR%2C+Win10+Pro%2C+Negru%291.jpg&height=150&extend=white"
"1612454084-6356","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Lenovo Legion Y530 (Procesor Intel® Core™ i7-8750H (9M Cache, up to 4.10 GHz), 15.6"" FHD, 8GB, 1TB HDD @7200RPM, nVidia GeForce GTX 1050 @4GB, Tastatura iluminata, Negru)","4.599,99 Lei","Stoc epuizat","20","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:20","Laptop Gaming Lenovo Legion Y530 (Procesor Intel® Core™ i7-8750H (9M Cache, up to 4.10 GHz), 15.6"" FHD, 8GB, 1TB HDD @7200RPM, nVidia GeForce GTX 1050 @4GB, Tastatura iluminata, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-y530-procesor-intel-core-i7-8750h-9m-cache-up-to-4.10-ghz-15.6-fhd-8gb-1tb-hdd-7200rpm-nvidia-geforce-gtx-1050-4gb-tastatura-iluminata-negru-3669021.html","https://static3.evomag.ro/img?file=products%2F3669%2F3669021%2F1543329098lv1.jpg&height=150&extend=white"
"1612454171-6634","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming MSI GE66 Raider 10SGS (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD, 16GB, 1TB SSD, nVidia GeForce RTX 2080 SUPER @8GB, Gri)","14.099,99 Lei","Stoc epuizat","17","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:17","Laptop Gaming MSI GE66 Raider 10SGS (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD, 16GB, 1TB SSD, nVidia GeForce RTX 2080 SUPER @8GB, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/msi-laptop-gaming-msi-ge66-raider-10sgs-procesor-intel-core-i7-10750h-12m-cache-up-to-5.00-ghz-comet-lake-15.6-fhd-16gb-1tb-ssd-nvidia-geforce-rtx-2080-super-8gb-gri-3790991.html","https://static3.evomag.ro/img?file=products%2F3790%2F3790991%2F1591783148Laptop+Gaming+MSI+GE66+Raider+10SGS+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-10750H+%2812M+Cache%2C+up+to+5.00+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+16GB%2C+1TB+SSD%2C+nVidia+GeForce+RTX+2080+SUPER+%408GB%2C+Gri%291.jpg&height=150&extend=white"
"1612454272-6943","https://www.evomag.ro/portabile-laptopuri-notebook/","Nou! Laptop Gaming Lenovo Legion 7 15IMH05 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD 240Hz, 32GB, 1TB SSD, nVidia GeForce RTX 2070 SUPER @8GB, Gri)","10.499,99 Lei","In stoc (exclusiv online)","4","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:4","Nou! Laptop Gaming Lenovo Legion 7 15IMH05 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD 240Hz, 32GB, 1TB SSD, nVidia GeForce RTX 2070 SUPER @8GB, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-7-15imh05-procesor-intel-core-i7-10750h-12m-cache-up-to-5.00-ghz-comet-lake-15.6-fhd-240hz-32gb-1tb-ssd-nvidia-geforce-rtx-2070-super-8gb-gri-3806227.html","https://static3.evomag.ro/img?file=products%2F3806%2F3806227%2F1610095634laptop-gaming-lenovo-legion-7-15imh05-procesor-intelr-core-i7-10750h-12m-cache-up-to-500-ghz-comet-lake-156-fhd-240hz-16gb-1tb-ssd-nvidia-geforce-rtx-2070-super-8gb-gridfdf.jpg&height=150&extend=white"
"1612454011-6124","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ProBook 440 G7 (Procesor Intel® Core™ i7-10510U (8M Cache, up to 4.90 GHz), Comet Lake, 14"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, Win10 Pro, Argintiu)","4.599,99 Lei","Stoc epuizat","10","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:10","Laptop HP ProBook 440 G7 (Procesor Intel® Core™ i7-10510U (8M Cache, up to 4.90 GHz), Comet Lake, 14"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, Win10 Pro, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-440-g7-procesor-intel-core-i7-10510u-8m-cache-up-to-4.90-ghz-comet-lake-14-fhd-8gb-512gb-ssd-intel-uhd-graphics-win10-pro-argintiu-3789839.html","https://static3.evomag.ro/img?file=products%2F3789%2F3789839%2F1586441181Laptop+HP+ProBook+440+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+14+FHD%2C+8GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Pro%2C+FPR%2C+Argintiu%291.jpg&height=150&extend=white"
"1612454200-6726","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Latitude 5500 (Procesor Intel® Core™ i5-8265U (6M Cache, up to 3.90 GHz), Whiskey Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics 620, FPR, Win10 Pro, Negru)","4.499,99 Lei","Stoc epuizat","13","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:13","Laptop Dell Latitude 5500 (Procesor Intel® Core™ i5-8265U (6M Cache, up to 3.90 GHz), Whiskey Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics 620, FPR, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-5500-procesor-intel-core-i5-8265u-6m-cache-up-to-3.90-ghz-whiskey-lake-15.6-fhd-8gb-256gb-ssd-intel-uhd-graphics-620-fpr-win10-pro-negru-3763246.html","https://static3.evomag.ro/img?file=products%2F3763%2F3763246%2F1568358173Laptop+Dell+Latitude+5500+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8265U+%286M+Cache%2C+up+to+3.90+GHz%29%2C+Whiskey+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+FPR%2C+Win10+Pro%2C+Negru%291.jpg&height=150&extend=white"
"1612454069-6340","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ProBook 440 G7 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 14"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Argintiu)","3.540,99 Lei","Stoc epuizat","18","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:18","Laptop HP ProBook 440 G7 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 14"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-440-g7-procesor-intel-core-i5-10210u-6m-cache-up-to-4.20-ghz-comet-lake-14-fhd-8gb-256gb-ssd-intel-uhd-graphics-argintiu-3792777.html","https://static3.evomag.ro/img?file=products%2F3792%2F3792777%2F1586441181Laptop+HP+ProBook+440+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+14+FHD%2C+8GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Pro%2C+FPR%2C+Argintiu%291.jpg&height=150&extend=white"
"1612453996-6092","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Latitude 3301 (Procesor Intel® Core™ i5-8265U (6M Cache, up to 3.90 GHz), Whiskey Lake, 13.3"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Win10 Pro, Argintiu)","4.699,99 Lei","Stoc epuizat","8","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:8","Laptop Dell Latitude 3301 (Procesor Intel® Core™ i5-8265U (6M Cache, up to 3.90 GHz), Whiskey Lake, 13.3"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Win10 Pro, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-3301-procesor-intel-core-i5-8265u-6m-cache-up-to-3.90-ghz-whiskey-lake-13.3-fhd-8gb-256gb-ssd-intel-uhd-graphics-win10-pro-argintiu-3794087.html","https://static3.evomag.ro/img?file=products%2F3794%2F3794087%2F1596106454Laptop+Dell+Latitude+3301+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8265U+%286M+Cache%2C+up+to+3.90+GHz%29%2C+Whiskey+Lake%2C+13.3+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Pro%2C+Argintiu%291.jpg&height=150&extend=white"
"1612454200-6705","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ProBook 440 G7 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 14"" FHD, 8GB, 1TB HDD @5400RPM + 256GB SSD, Intel® UHD Graphics, Win10 Pro, Argintiu)","4.774,99 Lei","Stoc epuizat","13","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:13","Laptop HP ProBook 440 G7 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 14"" FHD, 8GB, 1TB HDD @5400RPM + 256GB SSD, Intel® UHD Graphics, Win10 Pro, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-440-g7-procesor-intel-core-i5-10210u-6m-cache-up-to-4.20-ghz-comet-lake-14-fhd-8gb-1tb-hdd-5400rpm-256gb-ssd-intel-uhd-graphics-win10-pro-argintiu-3786916.html","https://static3.evomag.ro/img?file=products%2F3786%2F3786916%2F1586441181Laptop+HP+ProBook+440+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+14+FHD%2C+8GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Pro%2C+FPR%2C+Argintiu%291.jpg&height=150&extend=white"
"1612454127-6470","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop MSI Modern B4MW (Procesor AMD Ryzen 5 4500U (8M Cache, up to 4.00 GHz), 14"" FHD, 8GB, 256GB SSD, AMD Radeon Graphics, Negru)","3.199,99 Lei","Stoc epuizat","23","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:23","Laptop MSI Modern B4MW (Procesor AMD Ryzen 5 4500U (8M Cache, up to 4.00 GHz), 14"" FHD, 8GB, 256GB SSD, AMD Radeon Graphics, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/msi-laptop-msi-modern-b4mw-procesor-amd-ryzen-5-4500u-8m-cache-up-to-4.00-ghz-14-fhd-8gb-256gb-ssd-amd-radeon-graphics-negru-3796076.html","https://static3.evomag.ro/img?file=products%2F3796%2F3796076%2F1598270546Laptop+MSI+Modern+B4MW+%28Procesor+AMD+Ryzen+5+4500U+%288M+Cache%2C+up+to+4.00+GHz%29%2C+14+FHD%2C+8GB%2C+256GB+SSD%2C+AMD+Radeon+Graphics%2C+Negru%291.jpg&height=150&extend=white"
"1612454098-6432","https://www.evomag.ro/portabile-laptopuri-notebook/","Nou! Laptop Gaming ASUS ROG Strix SCAR G733QS-HG015 (Procesor AMD Ryzen™ 9 5900HX (16M Cache, up to 4.60 GHz), 17.3"" FHD, 32GB, 1TB SSD, nVidia GeForce RTX 3080 @16GB, Negru)","12.399,99 Lei","Stoc epuizat","22","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:22","Nou! Laptop Gaming ASUS ROG Strix SCAR G733QS-HG015 (Procesor AMD Ryzen™ 9 5900HX (16M Cache, up to 4.60 GHz), 17.3"" FHD, 32GB, 1TB SSD, nVidia GeForce RTX 3080 @16GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-gaming-asus-rog-strix-scar-g733qs-hg015-procesor-amd-ryzen-9-5900hx-16m-cache-up-to-4.60-ghz-17.3-fhd-32gb-1tb-ssd-nvidia-geforce-rtx-3080-16gb-negru-3806481.html","https://static3.evomag.ro/img?file=products%2F3806%2F3806481%2Flaptop-gaming-asus-rog-strix-s-5ffefb75d1f3f.jpg&height=150&extend=white"
"1612454040-6245","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Acer Predator Helios 300 PH317-54 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 17.3"" FHD, 8GB, 512GB SSD, nVidia GeForce RTX 2060 @6GB, Win10 Home, Negru)","6.999,99 Lei","Stoc epuizat","14","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:14","Laptop Gaming Acer Predator Helios 300 PH317-54 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 17.3"" FHD, 8GB, 512GB SSD, nVidia GeForce RTX 2060 @6GB, Win10 Home, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/acer-laptop-gaming-acer-predator-helios-300-ph317-54-procesor-intel-core-i7-10750h-12m-cache-up-to-5.00-ghz-comet-lake-17.3-fhd-8gb-512gb-ssd-nvidia-geforce-rtx-2060-6gb-win10-home-negru-3804987.html","https://static3.evomag.ro/img?file=products%2F3804%2F3804987%2F1565343980Laptop+Gaming+Acer+Predator+Helios+300+PH317-53+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-9750H+%2812M+Cache%2C+up+to+4.50+GHz%29%2C+17.3+FHD%2C+16GB%2C+1TB+HDD+%407200RPM+%2B+512GB+SSD%2C+nVidia+GeForce+GTX+1660Ti+%406GB%2C+Negru%29+1.jpg&height=150&extend=white"
"1612454229-6804","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ProBook 430 G6 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 13.3"", 8GB, 256GB SSD, Intel® UHD Graphics 620, Argintiu)","3.623,99 Lei","Stoc epuizat","9","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:9","Laptop HP ProBook 430 G6 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 13.3"", 8GB, 256GB SSD, Intel® UHD Graphics 620, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-430-g6-procesor-intel-core-i7-8565u-8m-cache-up-to-4.60-ghz-whiskey-lake-13.3-8gb-256gb-ssd-intel-uhd-graphics-620-argintiu-3684500.html","https://static3.evomag.ro/img?file=products%2F3684%2F3684500%2F1555412217Laptop+HP+ProBook+430+G6+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-8565U+%288M+Cache%2C+up+to+4.60+GHz%29%2C+Whiskey+Lake%2C+13.3%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+Argintiu%291.jpg&height=150&extend=white"
"1612454025-6163","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Lenovo Legion Y7000 (Procesor Intel® Core™ i5-9300H (8M Cache, up to 4.10 GHz), Coffee Lake, 15.6"" FHD, 8GB, 256GB SSD, nVidia GeForce GTX 1650 @4GB, Negru)","3.825,99 Lei","Stoc epuizat","12","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:12","Laptop Gaming Lenovo Legion Y7000 (Procesor Intel® Core™ i5-9300H (8M Cache, up to 4.10 GHz), Coffee Lake, 15.6"" FHD, 8GB, 256GB SSD, nVidia GeForce GTX 1650 @4GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-y7000-procesor-intel-core-i5-9300h-8m-cache-up-to-4.10-ghz-coffee-lake-15.6-fhd-8gb-256gb-ssd-nvidia-geforce-gtx-1650-4gb-negru-3759786.html","https://static3.evomag.ro/img?file=products%2F3759%2F3759786%2F1565773347Laptop+Gaming+Lenovo+Legion+Y7000+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-9300H+%288M+Cache%2C+up+to+4.10+GHz%29%2C+Coffee+Lake%2C+15.6+FHD%2C+8GB%2C+512GB+SSD%2C+nVidia+GeForce+GTX+1650+%404GB%2C+Negru%29+1.jpg&height=150&extend=white"
"1612454229-6801","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Inspiron 5593 (Procesor Intel® Core™ i7-1065G7 (8M Cache, up to 3.90 GHz), Ice Lake, 15.6"" FHD, 16GB, 512GB SSD, Intel® Iris® Plus Graphics, Win10 Home, FPR, Argintiu)","4.999,99 Lei","Stoc epuizat","9","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:9","Laptop Dell Inspiron 5593 (Procesor Intel® Core™ i7-1065G7 (8M Cache, up to 3.90 GHz), Ice Lake, 15.6"" FHD, 16GB, 512GB SSD, Intel® Iris® Plus Graphics, Win10 Home, FPR, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-inspiron-5593-procesor-intel-core-i7-1065g7-8m-cache-up-to-3.90-ghz-ice-lake-15.6-fhd-16gb-512gb-ssd-intel-iris-plus-graphics-win10-home-fpr-argintiu-3772643.html","https://static3.evomag.ro/img?file=products%2F3772%2F3772643%2F1571738686Laptop+Dell+Inspiron+5593+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-1065G7+%288M+Cache%2C+up+to+3.90+GHz%29%2C+Ice+Lake%2C+15.6+FHD%2C+16GB%2C+512GB+SSD%2C+Intel%C2%AE+Iris%C2%AE+Plus+Graphics%2C+Win10+Home%2C+FPR%2C+Argintiu%291.jpg&height=150&extend=white"
"1612454084-6390","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Lenovo Legion Y7000 (Procesor Intel® Core™ i7-9750HF (12M Cache, up to 4.50 GHz), Coffee Lake, 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce GTX 1650 @4GB, Negru)","4.899,99 Lei","Stoc epuizat","20","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:20","Laptop Gaming Lenovo Legion Y7000 (Procesor Intel® Core™ i7-9750HF (12M Cache, up to 4.50 GHz), Coffee Lake, 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce GTX 1650 @4GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-y7000-procesor-intel-core-i7-9750hf-12m-cache-up-to-4.50-ghz-coffee-lake-15.6-fhd-16gb-512gb-ssd-nvidia-geforce-gtx-1650-4gb-negru-3780471.html","https://static3.evomag.ro/img?file=products%2F3780%2F3780471%2F1565776747Laptop+Gaming+Lenovo+Legion+Y7000+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-9750H+%2812M+Cache%2C+up+to+4.50+GHz%29%2C+Coffee+Lake%2C+15.6+FHD%2C+16GB%2C+512GB+SSD%2C+nVidia+GeForce+GTX+1650+%404GB%2C+Negru%291.jpg&height=150&extend=white"
"1612454185-6646","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Huawei MateBook X Pro (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 13.9"" 3K, Touch, 16GB, 512GB SSD, nVidia GeForce MX250 @2GB, Win10 Home, Gri)","7.299,99 Lei","Stoc epuizat","15","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:15","Laptop Huawei MateBook X Pro (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 13.9"" 3K, Touch, 16GB, 512GB SSD, nVidia GeForce MX250 @2GB, Win10 Home, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/huawei-laptop-huawei-matebook-x-pro-procesor-intel-core-i5-10210u-6m-cache-up-to-4.20-ghz-comet-lake-13.9-3k-touch-16gb-512gb-ssd-nvidia-geforce-mx250-2gb-win10-home-gri-3790129.html","https://static3.evomag.ro/img?file=products%2F3790%2F3790129%2F1583142758Laptop+Huawei+MateBook+X+Pro+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-8565U+%288M+Cache%2C+up+to+4.60+GHz%29%2C+Whiskey+Lake%2C+13.9+3K%2C+Touch%2C+8GB%2C+512GB+SSD%2C+nVidia+GeForce+MX250+%402GB%2C+Win10+Home%2C+Gri%291.jpg&height=150&extend=white"
"1612454025-6190","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo IdeaPad 330 (Procesor Intel® Core™ i3-7020U (3M Cache, up to 2.30 GHz), 15.6"" FHD, 4GB, 512GB SSD, Intel® HD Graphics 620, Argintiu)","2.199,99 Lei","Stoc epuizat","12","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:12","Laptop Lenovo IdeaPad 330 (Procesor Intel® Core™ i3-7020U (3M Cache, up to 2.30 GHz), 15.6"" FHD, 4GB, 512GB SSD, Intel® HD Graphics 620, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-ideapad-330-procesor-intel-core-i3-7020u-3m-cache-up-to-2.30-ghz-15.6-fhd-4gb-512gb-ssd-intel-hd-graphics-620-argintiu-3688135.html","https://static3.evomag.ro/img?file=products%2F3688%2F3688135%2F1559548463Lenovo+Lenovo+IdeaPad+330+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i3-7020U+%283M+Cache%2C+up+to+2.30+GHz%29%2C+15.6+FHD%2C+4GB%2C+512GB+SSD%2C+Intel%C2%AE+HD+Graphics+620%2C+Argintiu%291.jpg&height=150&extend=white"
"1612454011-6134","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Lenovo Legion 5 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 17.3"" FHD, 16GB, 512GB SSD, nVidia GeForce GTX 1650Ti @4GB, Negru)","5.699,99 Lei","Stoc epuizat","10","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:10","Laptop Gaming Lenovo Legion 5 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 17.3"" FHD, 16GB, 512GB SSD, nVidia GeForce GTX 1650Ti @4GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-5-procesor-intel-core-i7-10750h-12m-cache-up-to-5.00-ghz-comet-lake-17.3-fhd-16gb-512gb-ssd-nvidia-geforce-gtx-1650ti-4gb-negru-3793537.html","https://static3.evomag.ro/img?file=products%2F3793%2F3793537%2F1595244283Laptop+Gaming+Lenovo+Legion+5+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-10750H+%2812M+Cache%2C+up+to+5.00+GHz%29%2C+Comet+Lake%2C+17.3+FHD%2C+16GB%2C+512GB+SSD%2C+nVidia+GeForce+GTX+1650+%404GB%2C+Negru%291.jpg&height=150&extend=white"
